5.884320735931396484e-01,3.221314713716449951e-01
5.892331600189208984e-01,4.626966923287421096e-01
5.957931280136108398e-01,5.855829345082685933e-01
6.042747497558593750e-01,4.851813452933608772e-01
6.092526316642761230e-01,4.206492902342420237e-01
6.155757904052734375e-01,4.679015910079495910e-01
6.234049797058105469e-01,5.494104241665911381e-01
6.271134018898010254e-01,4.646725914100127142e-01
6.258742213249206543e-01,4.684026814118049664e-01
6.286680102348327637e-01,6.016155803894656096e-01
6.320640444755554199e-01,6.124770332240019322e-01
6.265585422515869141e-01,4.386548391404838654e-01
7.450065314769744873e-01,1.174717693672861607e+00
7.512607276439666748e-01,1.996553143880990255e-01
7.570776343345642090e-01,2.481345001864925237e-01
7.515978813171386719e-01,3.903292012236900810e-01
7.469969242811203003e-01,3.051973870733482030e-01
7.475657463073730469e-01,3.758878357057069408e-01
7.490182816982269287e-01,1.875591118812831581e-01
7.536719739437103271e-01,9.168493813140221604e-02
7.523612976074218750e-01,1.847094879030062309e-01
7.473421096801757812e-01,1.862187512270243595e-01
7.491817921400070190e-01,3.179032870222240348e-01
7.492119669914245605e-01,1.916389914475002954e-01
7.550872564315795898e-01,-3.401497535168473973e-02
7.525570988655090332e-01,-3.740239142258960925e-02
7.431597411632537842e-01,4.339914776241866612e-01
7.415237277746200562e-01,7.547320298927537863e-01
7.503782510757446289e-01,-2.293162710288543238e-02
7.482166439294815063e-01,-1.787282361541482345e-01
7.295485585927963257e-01,3.739639931013671870e-02
7.271052300930023193e-01,4.764890371666963276e-02
7.150597572326660156e-01,-1.298359691035466668e-02
7.359439581632614136e-01,1.733570563543787024e-01
7.419172525405883789e-01,-2.724445004070075171e-02
7.442485541105270386e-01,-3.041375321832804346e-01
7.390284836292266846e-01,3.320952308593643210e-01
7.464488744735717773e-01,4.899608039884282285e-01
7.207579910755157471e-01,-1.639022519181092541e-01
7.254543006420135498e-01,-1.909291133753723280e-01
7.242681533098220825e-01,-5.231863185244378656e-04
5.685192495584487915e-01,2.678031224532723797e+00
5.819005668163299561e-01,2.575260503856839023e+00
7.877059727907180786e-01,-4.317668590627514735e-01
3.202141299843788147e-01,2.309121391031674797e+00
4.958710372447967529e-01,3.966430152136712906e-01
8.181629478931427002e-01,1.006156855203066414e+00
8.389273583889007568e-01,9.396132292682324305e-01
8.739351928234100342e-01,1.638701753911359305e+00
8.055344820022583008e-01,1.573319287017745260e+00
7.493384480476379395e-01,9.965088987669550313e-01
7.685451656579971313e-01,1.037896887611389207e+00
7.720431238412857056e-01,1.102629959317944053e+00
6.934954375028610229e-01,1.079431776837671109e+00
7.029518783092498779e-01,1.113818824921964712e+00
6.657625585794448853e-01,3.975999742977154305e-01
6.240613609552383423e-01,6.373583907295561346e-01
6.326130479574203491e-01,6.043347354817614203e-01
6.445396244525909424e-01,7.762032668388134660e-01
6.608433872461318970e-01,8.561016261490403956e-01
6.478647142648696899e-01,1.141380763295900547e+00
6.583356112241744995e-01,1.548600699629362420e+00
6.251767575740814209e-01,1.727442224159569495e+00
6.326487660408020020e-01,1.618769647224824304e+00
6.544784605503082275e-01,3.036618146305920529e-01
6.512202918529510498e-01,1.709526276059846861e+00
6.940042972564697266e-01,1.582312511541644540e+00
6.353935152292251587e-01,1.758305067480874229e+00
6.394467800855636597e-01,9.099590137539839141e-01
5.989424064755439758e-01,2.695331763958204174e-01
6.400459408760070801e-01,6.863158220030789458e-01
7.134193778038024902e-01,5.940227780844873351e-01
6.969828456640243530e-01,6.420104702216256065e-01
6.525063216686248779e-01,8.192088451651997616e-01
6.027189120650291443e-01,1.246748222079208102e+00
6.405542194843292236e-01,9.968979179425936366e-01
6.695884168148040771e-01,1.109540456630752292e+00
6.596445739269256592e-01,5.889535913896568609e-01
5.632125735282897949e-01,-3.141592653589793116e+00
5.953602641820907593e-01,-3.141592653589793116e+00
7.360669970512390137e-01,-1.609019450369988835e+00
7.418505251407623291e-01,-7.867583729242060286e-01
7.722458243370056152e-01,1.151369427500998910e-01
7.863752543926239014e-01,-9.230169503094547423e-01
7.093900144100189209e-01,9.701791821428580320e-01
6.862584054470062256e-01,-7.929985962831280766e-01
6.931020170450210571e-01,9.636852302722678232e-01
7.413838654756546021e-01,-2.963159528973937640e-01
7.223786711692810059e-01,7.064899070432693051e-01
7.801010906696319580e-01,-2.921310241097407889e-01
7.550635933876037598e-01,1.842582069339138151e-01
7.596095800399780273e-01,2.990951695543517808e-01
7.457454651594161987e-01,-3.911351403485863187e-03
7.276718467473983765e-01,7.796869312159890875e-01
7.190863490104675293e-01,5.421719523237555904e-01
7.136106193065643311e-01,-1.613630942662869217e-01
7.038191407918930054e-01,-1.020060896762207125e+00
7.467594891786575317e-01,-1.915416196201391585e-03
7.329016178846359253e-01,-1.813314345078089751e-01
7.073666900396347046e-01,3.397565211371400551e-02
7.414968907833099365e-01,-1.312905544014357773e-01
7.568292915821075439e-01,-6.282083882009379394e-01
7.718733549118041992e-01,-7.752280505371400565e-01
7.674829065799713135e-01,-3.988996073126469533e-01
7.453953921794891357e-01,-2.956751713719856234e-01
7.116319835186004639e-01,-6.953610561905327891e-01
7.474778890609741211e-01,-1.375164154158228458e+00
7.630142569541931152e-01,-1.472234128849446932e+00
7.089632302522659302e-01,-3.838052887908363076e-01
7.044389843940734863e-01,3.792426696651500784e-01
6.149995177984237671e-01,1.492628470835652088e+00
5.000000000000000000e-01,2.218283775051784090e+00
5.000000000000000000e-01,2.303346679908920613e+00
5.750216841697692871e-01,3.141592653589793116e+00
7.214931696653366089e-01,2.315887796765347950e+00
6.874331235885620117e-01,-4.404863657623474538e-01
7.272016108036041260e-01,-4.445956441302860718e-01
7.918534278869628906e-01,-5.642118781922773607e-01
7.694821953773498535e-01,2.773996028983449769e-01
7.692655324935913086e-01,1.272088023000771173e+00
7.716298401355743408e-01,-5.828864839045633239e-01
7.607702314853668213e-01,-7.440728108534959695e-01
7.422182708978652954e-01,3.281056074869637129e-02
7.038030475378036499e-01,7.850356405940610571e-01
6.963890939950942993e-01,7.862737608295957692e-01
7.449703365564346313e-01,3.356388163610670716e-01
7.526488602161407471e-01,-9.546277777930178843e-02
7.380755841732025146e-01,-2.852674338022258560e-01
7.265534847974777222e-01,-2.052914579103854997e-01
7.047515362501144409e-01,-5.051607334922176840e-01
6.676483452320098877e-01,-6.645087926927768507e-01
6.910849809646606445e-01,-1.770609308641906132e-01
6.864600628614425659e-01,2.122821933540053330e-01
7.153927385807037354e-01,3.516021784420297891e-02
7.318921387195587158e-01,-4.050454549004394167e-01
7.257602661848068237e-01,-2.603636526883525981e-01
7.079379558563232422e-01,-1.341693899279197133e-01
7.065079808235168457e-01,1.846578059331016597e-01
7.176132053136825562e-01,-5.829464050290900090e-02
7.115446031093597412e-01,-6.824772654032162933e-02
7.116875499486923218e-01,-1.122833864480261568e-01
7.128717601299285889e-01,1.823223801046705006e-01
7.262568026781082153e-01,-1.284443009864135732e-01
7.219420522451400757e-01,-1.374182383983559852e-01
7.149713039398193359e-01,3.567010916322308489e-01
7.342142462730407715e-01,-7.906274050334971548e-02
7.493070065975189209e-01,-6.046502108397189268e-01
7.390798181295394897e-01,-1.960181021293232462e-01
7.280076742172241211e-01,6.691444406889801577e-01
